Period,Entity,Gl Code,Gl Description,Amount
2023,Bangalore,11124200301,SEC.DEP.HYDERABAD OFFICE,68000
2023,Bangalore,11124200300,SECURITY DEPOSIT RENT,1318500
2023,Bangalore,11124200201,SEC. DEP. BANGALORE DAIRY,300000
2023,Bangalore,11124200200,SECURITY DEPOSIT WATER (BWSSB),10000
2023,Bangalore,11124200100,SECURITY DEPOSIT ELEC(KEB),6011900
2023,Bangalore,11124200000,SECURITY DEPOSIT,140000
2023,Bangalore,11124100949,THE LALIT MANGAR,99628
2023,Bangalore,11124100945,JAIPUR CONTROL A/C,-2204892.84
2023,Bangalore,11124100944,BEKAL OPERATION CONTROL A/C,161562108.4
2023,Bangalore,11124100936,KHAJORAHO CONTROL,1197022
2023,Bangalore,11124100935,UDAIPUR CONTROL,-872829.15
2023,Bangalore,11124100934,SRINAGAR CONTROL,3603517.77
2023,Bangalore,11124100933,DELHI CONTROL,-71789627.06
2023,Bangalore,11124100932,GOA CONTROL,-11243592.8
2023,Bangalore,11124100931,BOMBAY CONTROL,-46790614.29
2023,Bangalore,11124100930,CORPORATE CONTROL A\C,943773861.9
2023,Bangalore,11124100701,ACCRUED INTEREST J&K BANK,77911
2023,Bangalore,11124100501,PREPAID RENT –LONG TERM,-1
2023,Bangalore,11124100500,PREPAID EXPENSES,1198280.89
2023,Bangalore,11124100200,STAFF IMPREST,132561
2023,Bangalore,11124100100,STAFF LOAN ADVANCES,15004.23
2023,Bangalore,11124100000,AMOUNT RECOVERABLE OTEHRS.,1312141.32
2023,Bangalore,11123320000,FIXED DEPOSIT  IN J & K BANK,1668700
2023,Bangalore,11123310504,YES BANK A/C  013681400003218,192476.52
2023,Bangalore,11123310502,YES BANK-A/C#002281400000670,730469.92
2023,Bangalore,11123101100,TIPS CONTROL A/C,-653416.28
2023,Bangalore,11123100000,CASH IN HAND,530384.64
2023,Bangalore,11122000375,GST CONTROL INPUT A/C,2046271.72
2023,Bangalore,11122000357,IGST INWARD A/C - 18%,-15249.54
2023,Bangalore,11122000300,Notice Pay Recoverable – Asset,2737057
2023,Bangalore,11122000200,GUEST LEDGER,-14007317.97
2023,Bangalore,11122000000,SUNDRY DEBTORS,28991877.59
2023,Bangalore,11121002600,INVENTORY - KITCHENWARE,861361.1
2023,Bangalore,11121002200,INVENTORY - GLASSWARE & HOLLOW,1078919.08
2023,Bangalore,11121002000,INVENTORY - CUTLERIES,1017676.46
2023,Bangalore,11121001900,INVENTORY - STATIONERY,601350.61
2023,Bangalore,11121001800,INVENTORY - ENGINEERING,2398584.18
2023,Bangalore,11121001713,INVENTORY - AUM SHOP,1423494.02
2023,Bangalore,11121001603,INVENTORY - PACKING MATERIALS,169462.3
2023,Bangalore,11121001500,INVENTORY - CONSUMABLES,747443.44
2023,Bangalore,11121001300,INVENTORY - LAUNDRY,73255.05
2023,Bangalore,11121001200,INVENTORY - UNIFORM,168039.85
2023,Bangalore,11121001100,INVENTORY - LINEN F&B,44499.6
2023,Bangalore,11121001000,INVENTORY - LINEN ROOMS,110946
2023,Bangalore,11121000900,INVENTORY - GUEST SUPPLIES,319814.48
2023,Bangalore,11121000800,INVENTORY - HOUSEKEEPING,443481.2
2023,Bangalore,11121000700,INVENTORY - TOBACCO,121020.88
2023,Bangalore,11121000500,INVENTORY - LIQUOR,10724689.45
2023,Bangalore,11121000300,INVENTORY - SOFT DRINKS,210943.54
2023,Bangalore,11121000100,INVENTORY - FOOD,1426837.11
2023,Bangalore,11114000200,P&M X-RAY BAGAGE MACHINE,2104143
2023,Bangalore,11114000100,CAPITAL WORK IN PROGRESS,525067.68
2023,Bangalore,11114000000,ASSETS (MINOR LESS THAN 5000),0
2023,Bangalore,11113001300,INTANGIBLE ASSET,4862024.79
2023,Bangalore,11113001200,P&M TELEPHONE EXCHANGE,4814445.06
2023,Bangalore,11113001000,P&M BEAUTY PARLOUR,1896243
2023,Bangalore,11113000900,P&M DG SETS,6045510.22
2023,Bangalore,11113000800,P&M LIFTS,0
2023,Bangalore,11113000700,P&M COLD STORAGE\CONDENSING UN,5200013.5
2023,Bangalore,11113000500,P&M BOILER \ STEAM SYSTEM,4358199.64
2023,Bangalore,11113000400,P&M FIRE FIGHTING,0
2023,Bangalore,11113000305,SOFTWARE TALLY-FOOD TRUCK,17200
2023,Bangalore,11113000304,OFFICE EQUIPMENT-FOOD TRCUK,18900
2023,Bangalore,11113000303,KITCHEN EQUIPMENT-FOOD TRUCK,320600
2023,Bangalore,11113000302,GENERATOR SET-FOOD TRUCK,179989
2023,Bangalore,11113000301,FOOD TRUCK ASSET,878695
2023,Bangalore,11113000300,BUILDING,111139109
2023,Bangalore,11113000000,VEHICLE ACCOUNT,1061454
2023,Bangalore,11112000000,FURNITURE & FIXTURE,19733092.51
2023,Bangalore,11111001800,P & M ST PLANT,8769529
2023,Bangalore,11111001700,P&M TELEVISION,11535920.5
2023,Bangalore,11111001500,P&M MINIBAR,925161
2023,Bangalore,11111001400,P&M WATER FILTER,744121.11
2023,Bangalore,11111001300,P&M VOLTAGE STABLIZER,199388
2023,Bangalore,11111001200,P&M PUMPS,964552.4
2023,Bangalore,11111001100,P&M PLUMB & SANITATION,2045342
2023,Bangalore,11111001000,P&M OFFICE EQUIP,7760587
2023,Bangalore,11111000900,P&M MUSIC & SOUND SYS,13470102.5
2023,Bangalore,11111000800,P&M LAUNDRY EQUIP,16793276.7
2023,Bangalore,11111000700,P&M KITCHEN EQUIP,0
2023,Bangalore,11111000600,P&M HOUSEKEEPING,3533390.06
2023,Bangalore,11111000500,P&M HEALTH CLUB,11024676.95
2023,Bangalore,11111000300,P&M ELECTRICAL,0
2023,Bangalore,11111000200,P&M COMPUTER,9084325.22
2023,Bangalore,11111000100,P&M AC & REFG,0
2023,Bangalore,11111000000,PLANT & MACHINERY,8669811
2023,Bangalore,124300131,TCS RECOVERABLE FY 21-22,890.62
2023,Bangalore,124100101,SUNDRY CREDITORS ADVANCES,2391339.22
